hypothesis_id,model_a,model_b,scope,stratum,metric,sequence_id,value_a,value_b,delta
H0357,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_frames,positive_seq21,3.0,5.0,-2.0
H0357,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_frames,positive_seq22,2.0,2.0,0.0
H0357,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_frames,positive_seq23,20.0,20.0,0.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq16,1.0,3.0,-2.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq17,5.0,3.0,2.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq18,7.0,7.0,0.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq19,0.0,0.0,0.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq20,7.0,11.0,-4.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq21,3.0,5.0,-2.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq22,2.0,2.0,0.0
H0358,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_frames,positive_seq23,20.0,20.0,0.0
H0359,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_frames,positive_seq19,0.0,0.0,0.0
H0359,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_frames,positive_seq20,7.0,11.0,-4.0
H0359,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_frames,positive_seq22,2.0,2.0,0.0
H0359,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_frames,positive_seq23,20.0,20.0,0.0
H0360,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_frames,positive_seq16,1.0,3.0,-2.0
H0360,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_frames,positive_seq17,5.0,3.0,2.0
H0360,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_frames,positive_seq18,7.0,7.0,0.0
H0360,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_frames,positive_seq21,3.0,5.0,-2.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq16,1.0,3.0,-2.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq17,2.0,3.0,-1.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq18,2.0,2.0,0.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq19,0.0,0.0,0.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq20,3.0,5.0,-2.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq21,2.0,4.0,-2.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq22,2.0,2.0,0.0
H0361,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,false_positive_run_count,positive_seq23,7.0,7.0,0.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq16,1.0,3.0,-2.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq17,2.0,3.0,-1.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq18,2.0,2.0,0.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq19,0.0,0.0,0.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq20,3.0,5.0,-2.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq21,2.0,4.0,-2.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq22,2.0,2.0,0.0
H0362,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,false_positive_run_count,positive_seq23,7.0,7.0,0.0
H0363,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_run_count,positive_seq19,0.0,0.0,0.0
H0363,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_run_count,positive_seq20,3.0,5.0,-2.0
H0363,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_run_count,positive_seq22,2.0,2.0,0.0
H0363,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,false_positive_run_count,positive_seq23,7.0,7.0,0.0
H0364,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_run_count,positive_seq16,1.0,3.0,-2.0
H0364,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_run_count,positive_seq17,2.0,3.0,-1.0
H0364,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_run_count,positive_seq18,2.0,2.0,0.0
H0364,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,false_positive_run_count,positive_seq21,2.0,4.0,-2.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq16,2.0,3.0,-1.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq17,2.0,2.0,0.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq18,1.0,1.0,0.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq19,1.0,2.0,-1.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq20,2.0,7.0,-5.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq21,2.0,4.0,-2.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq22,1.0,1.0,0.0
H0365,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_fragment_count,positive_seq23,1.0,1.0,0.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq16,2.0,3.0,-1.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq17,2.0,2.0,0.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq18,1.0,1.0,0.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq19,1.0,2.0,-1.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq20,2.0,7.0,-5.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq21,2.0,4.0,-2.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq22,1.0,1.0,0.0
H0366,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_fragment_count,positive_seq23,1.0,1.0,0.0
H0367,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_fragment_count,positive_seq19,1.0,2.0,-1.0
H0367,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_fragment_count,positive_seq20,2.0,7.0,-5.0
H0367,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_fragment_count,positive_seq22,1.0,1.0,0.0
H0367,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_fragment_count,positive_seq23,1.0,1.0,0.0
H0368,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_fragment_count,positive_seq16,2.0,3.0,-1.0
H0368,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_fragment_count,positive_seq17,2.0,2.0,0.0
H0368,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_fragment_count,positive_seq18,1.0,1.0,0.0
H0368,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_fragment_count,positive_seq21,2.0,4.0,-2.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq16,34.0,35.0,-1.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq17,47.0,46.0,1.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq18,63.0,63.0,0.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq19,52.0,54.0,-2.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq20,38.0,38.0,0.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq21,28.0,30.0,-2.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq22,46.0,46.0,0.0
H0369,confidence_and_run_length_5,ema_alpha_0_30,sequence,all_sequences,prediction_positive_frames,positive_seq23,51.0,55.0,-4.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq16,34.0,35.0,-1.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq17,47.0,46.0,1.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq18,63.0,63.0,0.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq19,52.0,54.0,-2.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq20,38.0,38.0,0.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq21,28.0,30.0,-2.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq22,46.0,46.0,0.0
H0370,confidence_and_run_length_5,ema_alpha_0_30,sequence,positive_sequences,prediction_positive_frames,positive_seq23,51.0,55.0,-4.0
H0371,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_positive_frames,positive_seq19,52.0,54.0,-2.0
H0371,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_positive_frames,positive_seq20,38.0,38.0,0.0
H0371,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_positive_frames,positive_seq22,46.0,46.0,0.0
H0371,confidence_and_run_length_5,ema_alpha_0_30,sequence,low_motion_sequences,prediction_positive_frames,positive_seq23,51.0,55.0,-4.0
H0372,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_positive_frames,positive_seq16,34.0,35.0,-1.0
H0372,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_positive_frames,positive_seq17,47.0,46.0,1.0
H0372,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_positive_frames,positive_seq18,63.0,63.0,0.0
H0372,confidence_and_run_length_5,ema_alpha_0_30,sequence,high_motion_sequences,prediction_positive_frames,positive_seq21,28.0,30.0,-2.0
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq16,0.9509543528984427,0.8420571613019302,0.10889719159651245
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq17,0.8394223016686246,0.6695083318368855,0.16991396983173912
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq18,0.6204065374479214,0.5756419478359117,0.044764589612009686
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq19,0.8091924347521301,0.7486048118303711,0.06058762292175901
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq20,0.5169688038132322,0.34543709961848046,0.17153170419475172
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq21,0.8942722986269663,0.6927647007016431,0.20150759792532325
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq22,0.8490822155609975,0.7183479099889942,0.13073430557200327
H0373,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,dice,positive_seq23,0.25403687809875825,0.17869805687405707,0.07533882122470117
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq16,0.9708537610890217,0.8691601955174912,0.10169356557153042
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq17,0.8837182955709852,0.7313414751300861,0.15237682044089917
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq18,0.6979573546289115,0.6475971913154007,0.050360163313510786
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq19,0.8057232062930778,0.7440339902272869,0.06168921606579092
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq20,0.4155605741383248,0.28912029613422535,0.12644027800409946
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq21,0.8831699489244045,0.6717929295716806,0.2113770193527239
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq22,0.8876768617228609,0.7510000877157667,0.13667677400709421
H0374,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,dice,positive_seq23,0.3951684770425129,0.2779747551374221,0.11719372190509081
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq16,0.8571428571428571,0.7142857142857143,0.1428571428571428
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq17,0.7368421052631579,0.5263157894736842,0.21052631578947367
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq18,0.0,0.0,0.0
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq19,1.0,1.0,0.0
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq20,0.6666666666666666,0.42857142857142855,0.23809523809523808
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq21,0.9032258064516129,0.7096774193548387,0.19354838709677413
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq22,0.0,0.0,0.0
H0375,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,dice,positive_seq23,0.0,0.0,0.0
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq16,0.9509543528984427,0.8420571613019302,0.10889719159651245
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq17,0.8394223016686246,0.6695083318368855,0.16991396983173912
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq18,0.6204065374479214,0.5756419478359117,0.044764589612009686
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq19,0.8091924347521301,0.7486048118303711,0.06058762292175901
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq20,0.5169688038132322,0.34543709961848046,0.17153170419475172
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq21,0.8942722986269663,0.6927647007016431,0.20150759792532325
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq22,0.8490822155609975,0.7183479099889942,0.13073430557200327
H0376,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,dice,positive_seq23,0.25403687809875825,0.17869805687405707,0.07533882122470117
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq16,0.9427982551518531,0.881755764898343,0.06104249025351016
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq17,0.8350212202794749,0.7367795424430034,0.09824167783647153
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq18,0.3427934534396172,0.3493041785925945,-0.0065107251529772925
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq19,0.8527655316837224,0.8257003010409745,0.027065230642747906
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq20,0.426179025807654,0.28253337120136324,0.14364565460629075
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq21,0.9108438532512871,0.8013741276101202,0.10946972564116697
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq22,0.8564183218218794,0.781197397220615,0.0752209246012644
H0377,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,dice,positive_seq23,0.1360902646706308,0.13105127477002868,0.005038989900602114
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq16,0.961989073379123,0.7883472858479598,0.17364178753116322
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq17,0.8427231127104867,0.6190549238822971,0.22366818882818962
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq18,0.6791323821419856,0.6235210913296905,0.0556112908122951
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq19,0.7365706065328096,0.6201123298126987,0.11645827672011089
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq20,0.703888935001187,0.4749447757713689,0.2289441592298181
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq21,0.8644435003031885,0.4972677322663842,0.3671757680368043
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq22,0.8339209292885084,0.5884589697103112,0.24546195957819716
H0378,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,dice,positive_seq23,0.3303552750228407,0.20952832764725193,0.12082694737558874
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq16,0.9295762210954409,0.793689201067853,0.1358870200275879
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq17,0.8017080772814703,0.5978455213528799,0.20386255592859037
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq18,0.5024663358180012,0.44472673679909647,0.057739599018904686
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq19,0.7754020862401431,0.6761736783052574,0.09922840793488563
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq20,0.4925005906190423,0.3163027022983475,0.17619788832069477
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq21,0.8623585347491972,0.6396676405437258,0.2226908942054714
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq22,0.7891221154991455,0.6284709001014591,0.16065121539768634
H0379,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,all_frames,iou,positive_seq23,0.21005295698009177,0.13110353240364775,0.07894942457644402
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq16,0.9449408740550799,0.810532364930731,0.13440850912434887
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq17,0.8297183833802871,0.6287333601188965,0.20098502326139067
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq18,0.5652746277952515,0.5003175788989835,0.06495704889626797
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq19,0.7713184878081456,0.6702859270017165,0.10103256080642908
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq20,0.3745171197480709,0.2402496941778733,0.13426742557019758
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq21,0.8116831178382017,0.5528555148179456,0.2588276030202561
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq22,0.8249913025672885,0.65703775919698,0.16795354337030843
H0380,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,iou,positive_seq23,0.32674904419125395,0.2039388281834521,0.12281021600780184
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq16,0.8571428571428571,0.7142857142857143,0.1428571428571428
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq17,0.7368421052631579,0.5263157894736842,0.21052631578947367
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq18,0.0,0.0,0.0
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq19,1.0,1.0,0.0
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq20,0.6666666666666666,0.42857142857142855,0.23809523809523808
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq21,0.9032258064516129,0.7096774193548387,0.19354838709677413
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq22,0.0,0.0,0.0
H0381,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,iou,positive_seq23,0.0,0.0,0.0
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq16,0.9295762210954409,0.793689201067853,0.1358870200275879
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq17,0.8017080772814703,0.5978455213528799,0.20386255592859037
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq18,0.5024663358180012,0.44472673679909647,0.057739599018904686
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq19,0.7754020862401431,0.6761736783052574,0.09922840793488563
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq20,0.4925005906190423,0.3163027022983475,0.17619788832069477
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq21,0.8623585347491972,0.6396676405437258,0.2226908942054714
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq22,0.7891221154991455,0.6284709001014591,0.16065121539768634
H0382,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,iou,positive_seq23,0.21005295698009177,0.13110353240364775,0.07894942457644402
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq16,0.9296112347568604,0.8537267442245746,0.07588449053228574
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq17,0.8195697242162223,0.7147476661863151,0.10482205802990718
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq18,0.2707171837613934,0.272211412388959,-0.001494228627565597
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq19,0.8128012531537098,0.7663770772894573,0.046424175864252515
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq20,0.42324515220260295,0.2799897776641963,0.14325537453840664
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq21,0.8907556013812099,0.7783739079753875,0.11238169340582238
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq22,0.8035947247596543,0.7003250395889183,0.10326968517073598
H0383,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,iou,positive_seq23,0.1168480886317388,0.10641556547568101,0.01043252315605779
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq16,0.9295288496711679,0.7124619367969944,0.21706691287417346
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq17,0.7883118420804061,0.5101689127278037,0.2781429293526023
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq18,0.551490194906899,0.4812203631166255,0.07026983179027346
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq19,0.7130701413841986,0.5258346799982573,0.18723546138594127
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq20,0.635085316770535,0.39106460595689435,0.24402071081364068
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq21,0.8112438148115743,0.38999635916673436,0.4212474556448399
H0384,confidence_and_run_length_5,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,iou,positive_seq22,0.7592120563607608,0.47997234516071025,0.2792397112000506
