predictor,cohort,control,dataset,split,sequence_unit,target_empty,prediction_empty,threshold,boundary_ratio,dice,iou,precision,sensitivity,specificity,f2,mae,boundary_iou,false_positive_fraction
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9828674768518518,0.0,0.026583006605505943,0.0,0.017132523148148147
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9788565779320988,0.0,0.025695117190480232,0.0,0.021143422067901235
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9806225887345679,0.0,0.023029232397675514,0.0,0.019377411265432097
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.984176311728395,0.0,0.02159017138183117,0.0,0.01582368827160494
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9871884645061728,0.0,0.01903856173157692,0.0,0.01281153549382716
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9981225887345679,0.0,0.011684185825288296,0.0,0.0018774112654320987
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9889105902777777,0.0,0.016857946291565895,0.0,0.011089409722222223
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9887037037037038,0.0,0.01563991978764534,0.0,0.011296296296296296
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9905873842592593,0.0,0.013076849281787872,0.0,0.00941261574074074
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.994029224537037,0.0,0.014547139406204224,0.0,0.005970775462962963
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9978843557098765,0.0,0.01638217642903328,0.0,0.002115644290123457
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9978669945987654,0.0,0.02209102176129818,0.0,0.002133005401234568
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9898524305555556,0.0,0.02659364603459835,0.0,0.010147569444444445
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9840485146604938,0.0,0.03822005167603493,0.0,0.015951485339506175
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.970480324074074,0.0,0.048252757638692856,0.0,0.029519675925925925
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9514626736111111,0.0,0.06397674977779388,0.0,0.04853732638888889
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9989197530864198,0.0,0.010752661153674126,0.0,0.0010802469135802468
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9463396990740741,0.0,0.08274441957473755,0.0,0.05366030092592593
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9047603202160494,0.0,0.10351412743330002,0.0,0.09523967978395062
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8976075424382716,0.0,0.10682153701782227,0.0,0.10239245756172839
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8844593942901234,0.0,0.1120220422744751,0.0,0.11554060570987654
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8756741898148148,0.0,0.1179564967751503,0.0,0.12432581018518518
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8929947916666666,0.0,0.09545259177684784,0.0,0.10700520833333334
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9584129050925926,0.0,0.06704683601856232,0.0,0.041587094907407404
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.99859375,0.0,0.05150091275572777,0.0,0.00140625
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9918942901234568,0.0,0.04216884821653366,0.0,0.00810570987654321
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9811583719135802,0.0,0.04405336454510689,0.0,0.018841628086419752
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9958043981481481,0.0,0.01022342313081026,0.0,0.004195601851851852
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9963151041666667,0.0,0.0341496616601944,0.0,0.0036848958333333334
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9727893518518519,0.0,0.08934257924556732,0.0,0.027210648148148147
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8358994020061729,0.0,0.1232253834605217,0.0,0.16410059799382717
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.7991449652777778,0.0,0.15939685702323914,0.0,0.20085503472222221
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.7747516396604939,0.0,0.1878560334444046,0.0,0.22524836033950618
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.7671913580246914,0.0,0.20384033024311066,0.0,0.23280864197530865
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.7834413580246914,0.0,0.2020740956068039,0.0,0.21655864197530864
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8018094135802469,0.0,0.18716175854206085,0.0,0.1981905864197531
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.8545515046296296,0.0,0.13730378448963165,0.0,0.14544849537037038
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9683087384259259,0.0,0.09812144190073013,0.0,0.03169126157407407
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9939144483024691,0.0,0.009435001760721207,0.0,0.0060855516975308645
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9923220486111111,0.0,0.06939536333084106,0.0,0.007677951388888889
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9995722415123457,0.0,0.05033345893025398,0.0,0.000427758487654321
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9941767939814815,0.0,0.03859534487128258,0.0,0.005823206018518518
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9948876350308642,0.0,0.030025601387023926,0.0,0.005112364969135802
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9928303433641975,0.0,0.02437654882669449,0.0,0.007169656635802469
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9915051118827161,0.0,0.02020762674510479,0.0,0.00849488811728395
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9950487075617284,0.0,0.02068183571100235,0.0,0.004951292438271605
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9865731095679012,0.0,0.038310129195451736,0.0,0.013426890432098765
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9526359953703704,0.0,0.054713647812604904,0.0,0.04736400462962963
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9393711419753087,0.0,0.0612206906080246,0.0,0.06062885802469136
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9936101466049383,0.0,0.008965084329247475,0.0,0.006389853395061728
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9814448302469135,0.0,0.044623274356126785,0.0,0.01855516975308642
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.993666087962963,0.0,0.008442526683211327,0.0,0.006333912037037037
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9935450424382716,0.0,0.008280732668936253,0.0,0.0064549575617283955
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9932007137345679,0.0,0.011692882515490055,0.0,0.006799286265432099
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.990835262345679,0.0,0.018353193998336792,0.0,0.009164737654320987
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9958154899691358,0.0,0.005650287959724665,0.0,0.004184510030864197
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9751991705246914,0.0,0.022763654589653015,0.0,0.024800829475308643
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9829128086419753,0.0,0.02114160731434822,0.0,0.01708719135802469
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9863599537037037,0.0,0.019130950793623924,0.0,0.013640046296296296
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9912143132716049,0.0,0.01626562513411045,0.0,0.008785686728395062
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9914052854938271,0.0,0.015251649543642998,0.0,0.00859471450617284
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.991965663580247,0.0,0.013518501073122025,0.0,0.008034336419753086
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.991965663580247,0.0,0.011982704512774944,0.0,0.008034336419753086
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9923326581790124,0.0,0.010876612737774849,0.0,0.007667341820987654
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9925077160493827,0.0,0.010159650817513466,0.0,0.007492283950617284
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9923206018518519,0.0,0.009746385738253593,0.0,0.007679398148148148
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9969810956790124,0.0,0.004866385832428932,0.0,0.003018904320987654
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9923148148148148,0.0,0.00940199475735426,0.0,0.0076851851851851855
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9922593557098766,0.0,0.009086212143301964,0.0,0.007740644290123457
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.991791087962963,0.0,0.009265185333788395,0.0,0.008208912037037037
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9915977044753086,0.0,0.009152505546808243,0.0,0.008402295524691359
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9917756558641976,0.0,0.008584171533584595,0.0,0.00822434413580247
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9930343364197531,0.0,0.008732277899980545,0.0,0.006965663580246913
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9967814429012346,0.0,0.007887412793934345,0.0,0.003218557098765432
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9976885609567901,0.0,0.006950078997761011,0.0,0.0023114390432098764
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9995775462962962,0.0,0.00612753676250577,0.0,0.0004224537037037037
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.01270560547709465,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.996532600308642,0.0,0.005353610031306744,0.0,0.0034673996913580246
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9922010030864198,0.0,0.020651817321777344,0.0,0.007798996913580247
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.015070698224008083,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.010689417831599712,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.007582624442875385,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.005550369620323181,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.004060071427375078,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.003556419862434268,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9989433834876543,0.0,0.003220357233658433,0.0,0.001056616512345679
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9988551311728395,0.0,0.0027346487622708082,0.0,0.0011448688271604938
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0020985628943890333,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9981447723765432,0.0,0.004057952668517828,0.0,0.0018552276234567902
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0015212702564895153,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.002155786380171776,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0015756641514599323,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0011549923801794648,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0008601871086284518,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0006527799414470792,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0005070799379609525,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.00040398791315965354,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0003343539428897202,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0002881342370528728,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9998095100308642,0.0,0.004453418776392937,0.0,0.00019048996913580246
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0002617121790535748,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0006507753278128803,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9997694830246914,0.0,0.0013008014066144824,0.0,0.00023051697530864198
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0009706412674859166,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0007378484588116407,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0008983604493550956,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0007673332584090531,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0006850705831311643,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0005315584712661803,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0004945356631651521,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9986723572530865,0.0,0.004104024264961481,0.0,0.0013276427469135802
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0004006931558251381,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.00037820334546267986,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.004751348402351141,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.003527318127453327,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.008318500593304634,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.005913357716053724,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.00445104856044054,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.004133639857172966,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.0032462545204907656,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.00363364489749074,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9981872106481482,0.0,0.003976859152317047,0.0,0.0018127893518518519
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.005540834274142981,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9986125578703704,0.0,0.0067615448497235775,0.0,0.0013874421296296295
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9997747878086419,0.0,0.021008605137467384,0.0,0.0002252121913580247
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9951615547839506,0.0,0.02123715914785862,0.0,0.004838445216049383
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9944299768518519,0.0,0.0570119246840477,0.0,0.005570023148148148
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9896117862654321,0.0,0.0462694987654686,0.0,0.010388213734567902
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.03247235342860222,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.022817522287368774,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.021213991567492485,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,True,0.5,0.02,1.0,1.0,,,1.0,1.0,0.01921061798930168,1.0,0.0
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9987866512345679,0.0,0.004025195259600878,0.0,0.0012133487654320987
convnextv2_tiny,test,ema_a0_30,PolypGen-Video,test,PolypGen-Video:negative_seq23,True,False,0.5,0.02,0.0,0.0,0.0,,0.9981090856481482,0.0,0.029634209349751472,0.0,0.001890914351851852
